area_id;weight;volume;fat;saturate;salt;sugar;protein;carb;fibre;alcohol;energy_fat;energy_saturate;energy_sugar;energy_protein;energy_carb;energy_fibre;energy_alcohol;energy_tot;f_energy_fat;f_energy_saturate;f_energy_sugar;f_energy_protein;f_energy_carb;f_energy_fibre;f_energy_alcohol;energy_density;h_nutrients_weight;h_nutrients_weight_norm;h_nutrients_calories;h_nutrients_calories_norm;f_beer;f_dairy;f_eggs;f_fats_oils;f_fish;f_fruit_veg;f_grains;f_meat_red;f_poultry;f_readymade;f_sauces;f_soft_drinks;f_spirits;f_sweets;f_tea_coffee;f_water;f_wine;f_dairy_weight;f_eggs_weight;f_fats_oils_weight;f_fish_weight;f_fruit_veg_weight;f_grains_weight;f_meat_red_weight;f_poultry_weight;f_readymade_weight;f_sauces_weight;f_sweets_weight;h_items;h_items_norm;h_items_weight;h_items_weight_norm;representativeness_norm;transaction_days;num_transactions;man_day;population;male;female;age_0_17;age_18_64;age_65+;avg_age;area_sq_km;people_per_sq_km;Local Authority;Number of entries;*;A;B;C;D;E;F;G;U;No Result;% *;% A;% B;% C;% D;% E;% F;% G;% U;% No Result
E09000017;374,7379509101179;119,79257013983806;8,830852128030054;3,6049656855501504;0,5909088495818712;10,15458203169627;5,312310363795297;18,09265654736691;1,597778172410654;0,2655650059462918;79,47766915172642;32,44469116844423;40,61832812678508;21,249241455181192;72,37062618946764;3,006661466106188;1,8589550416114915;177,96315330521784;0,4465962064372801;0,1823112850377492;0,2282401012366988;0,1194024777631211;0,4066607319850504;0,0168948538518508;0,0104457299563762;0,4749002679685969;1,6692391920361207;0,7189021898273281;1,5815662393180578;0,6811435043145815;0,0140830368976268;0,1117028475703338;0,0099532597713125;0,0298796764701125;0,0187149246121224;0,2786682907853397;0,142512370285438;0,0529681449721695;0,0224370760416108;0,0618000350700677;0,0180739595383349;0,0240962009412738;0,0027341033426371;0,1621791663368207;0,005054303276072;0,0249090050911183;0,0202335989976089;0,0652275172225211;0,0214084915749466;0,0312735947054691;0,0183628266081938;0,3677531443508841;0,1921665478882757;0,0602717606931108;0,0520557552418038;0,0673391210256238;0,0191278758783794;0,1050133648107914;3,2428555940819432;0,7933663791032692;2,804791890934379;0,8107666808107664;0,3291349906289731;364;12991039,0;1168640;296056,0;147929,0;148127,0;70644,0;186478,0;38934,0;36,37235860789824;115,70999999999998;2558,603405064385;Hillingdon;28335;1996;4316;6568;7269;4428;1953;925;462;334;84;0,07044291512263985;0,15232045173813305;0,23179812952179282;0,25653785071466384;0,15627316040232928;0,06892535733192165;0,03264513852126345;0,01630492323980942;0,011787541909299454;0,002964531498147168
E09000018;336,9229444627232;105,20181118566532;9,263180990803594;3,653928595618927;0,5772648291657599;10,399521289630886;5,283108261200906;18,08525394336305;1,6846579733563631;0,2332906678929806;83,3686289175075;32,8853573606383;41,598085158523546;21,132433044803623;72,3410157734522;3,156903696395442;1,6330346752520264;181,63201610712875;0,4589974317541884;0,1810548496100056;0,2290239686267012;0,1163475112908478;0,3982833936654901;0,0173807666955227;0,0089908965955035;0,5390906707074214;1,6734719838018597;0,7207251540160379;1,5684415915227812;0,6754910261761862;0,0141496162581476;0,1050799664464037;0,0101542953875289;0,025076980656571;0,0199995719671918;0,2851826003619487;0,1515303999862194;0,0431947742414032;0,0177477018031143;0,0681224654063362;0,0130226371936498;0,028579019815309;0,0032979405880022;0,1658950766309224;0,0063651610525639;0,0262373671597569;0,0163644250449303;0,0723492937585241;0,0256130334023359;0,0252953457729446;0,020425479039184;0,3688797499066574;0,2013810120094065;0,0533971386976773;0,0455568704514954;0,0615350227435055;0,0151934385673593;0,1103736156509095;3,200304225974385;0,782956163827883;2,7736737849544792;0,801771530910345;0,1261282370964654;365;2677909,0;365032;266412,0;134797,0;131615,0;62349,0;173737,0;30326,0;35,741396784053656;55,95000000000002;4761,608579088471;Hounslow;23783;1962;4321;5939;5852;3174;1380;643;290;160;62;0,08249590043308246;0,18168439641760922;0,24971618382878527;0,2460581087331287;0,13345667073119455;0,058024639448345454;0,027036118235714585;0,012193583652188538;0,0067274944287936764;0,0026069040911575496
E09000019;357,4527399792158;104,54099143467973;8,796319996497694;3,4496462160875674;0,5840388739778032;9,43348463880356;5,429345533858867;16,86152229199284;1,6081682325157296;0,2826817295909329;79,16687996826329;31,0468159429354;37,733938555214245;21,717382135435468;67,44608916797137;3,0487928218318774;1,9787721071304607;173,35791620200263;0,4566672333325426;0,1790908464010295;0,2176649291933421;0,1252748222361511;0,3890568751955974;0,0175866951370095;0,0114143740907956;0,4849813606466762;1,7032138058413344;0,7335342595628304;1,5978711636869591;0,6881656530214268;0,018065800140515;0,1047357066198797;0,0123064044444501;0,0280747028607004;0,023295071666749;0,2966337263709897;0,1385568366862161;0,0513903657183598;0,0219277373934146;0,0580481511139982;0,015673757131061;0,0289530953460245;0,0035796003467635;0,1449083281170633;0,005390239201331;0,0274299411953206;0,0210305356471628;0,0660458775776747;0,0271709871901521;0,0278139162974317;0,022428631661451;0,3710609313225814;0,1949465275819067;0,0611519882933961;0,053047256801017;0,0641112252229802;0,0172710075904384;0,0949516504609703;3,2640815629391327;0,7985593238911652;2,8064604183722235;0,8112489934047936;0,3375382431529856;365;13897938,0;1535553;227507,0;113683,0;113824,0;40109,0;167416,0;19982,0;34,48417411350173;14,899999999999991;15268,926174496652;Islington;12046;527;1651;3047;3383;1933;840;320;178;140;27;0,04374896231114063;0,13705794454590736;0,2529470363606176;0,2808401129005479;0,16046820521334884;0,06973269134982567;0,026564834799933587;0,014776689357463058;0,011622115224970945;0,0022414079362443966
E09000020;372,6087654141765;100,56662928014272;8,650872744032604;3,4433080803913656;0,5715569149888751;8,6453230549526;5,394421920815884;15,7305238396069;1,6101017987429345;0,2818900312661751;77,85785469636656;30,98977272172728;34,5812922198104;21,57768768326353;62,92209535842761;3,064728081775104;1,973230218854332;167,39559604049091;0,4651129213550738;0,185128960705939;0,2065842413885585;0,1289023617923864;0,3758885947226923;0,0183082957632516;0,0117878263558202;0,4492529741065561;1,7269604628795583;0,7437613880818018;1,6064323909564115;0,6918527729147187;0,0131931541322278;0,1143399874930318;0,0152611187478962;0,0320418464015064;0,028688727409851;0,3332472064839918;0,1257411442035437;0,0486214523542997;0,0208606250130366;0,0469514367267243;0,0133020481898637;0,0204462141063714;0,003350051553412;0,1280195350827001;0,0059460245386879;0,0269352774620588;0,023054150100796;0,0798286841750852;0,0337835227199172;0,026339059262656;0,0259662955126269;0,3911483512834817;0,179879719064197;0,0548850619462315;0,0524802299600981;0,0510788410410885;0,0136383080858629;0,0909719269487546;3,1930719366445826;0,7811867803225909;2,7773830103598294;0,8028437375079165;0,3793817425596847;365;13659812,0;1279530;158589,0;78878,0;79711,0;28328,0;107647,0;22614,0;38,88847271913068;12,11;13095,706028075969;Kensington and Chelsea;7871;817;1721;1985;1771;901;346;163;92;58;17;0,10379875492313556;0,21865074323465888;0,25219158937873204;0,2250031762164909;0,11447084233261338;0,04395883623427773;0,020708931520772456;0,011688476686570956;0,007368822258925168;0,0021598272138228943
E09000021;297,3791743053174;95,0066315140401;9,293907218386714;3,5628294962863016;0,5686810539054594;10,970420860007083;5,3556811552257;18,7472173267894;1,7437376718309685;0,235684668754329;83,64516496541579;32,065465466459216;43,881683440028326;21,4227246209028;74,98886930715759;3,2480031656325923;1,6497926812805015;184,9545547404212;0,4522471213688659;0,1733694285683435;0,2372565709539575;0,1158269643641327;0,4054448370433619;0,0175610877503994;0,0089199894730678;0,6219485785192522;1,6666585367423692;0,7177907620878413;1,569158358386012;0,6757997208617834;0,0183332871236424;0,0943688870694955;0,0088869390211482;0,0207242308940596;0,0189334694616462;0,2678378920552494;0,1619905177714316;0,0383562180031868;0,0182256457260656;0,0856319936328482;0,0115388316341758;0,0321244334555987;0,0031998851825092;0,1724480426390408;0,0060393347761629;0,0257654363472381;0,0155949552065002;0,0706512042187515;0,0241620965641637;0,0236371070170515;0,0210029208633344;0,3598301244347455;0,1910692385172836;0,0506341177249265;0,0460915408064371;0,0741990284071326;0,0155271858592338;0,1231954355869393;3,2073329740873726;0,7846757508641378;2,7979358949369253;0,8087848535185264;0,0;365;858899,0;145265;171609,0;84301,0;87308,0;37534,0;111139,0;22936,0;37,07246123485866;37,26;4605,716586151369;Kingston upon Thames;16975;3338;3986;3720;3019;1505;678;365;186;148;30;0,1966421207658321;0,23481590574374078;0,2191458026509573;0,17784977908689248;0,088659793814433;0,03994108983799705;0,02150220913107511;0,010957290132547865;0,008718703976435935;0,0017673048600883653
E09000022;397,0969051479764;103,51890175861897;8,71506666461507;3,3651811904289817;0,6080348142958518;9,299810164802023;5,4363472172529015;17,201334463175353;1,5887348112139124;0,2562823633272001;78,43559998603983;30,286630712609163;37,199240659208094;21,74538886901161;68,80533785270141;3,0051425506160423;1,7939765432831631;173,78544580355418;0,451335838990239;0,1742759905616316;0,2140526813807978;0,1251277905837548;0,3959211747252901;0,0172922567636246;0,0103229389261461;0,4376398897865845;1,6895250563057964;0,7276388360285361;1,5917778305989283;0,6855413972998791;0,0145852609847798;0,1046447821692377;0,012923070275688;0,0328651485537494;0,0267236972939144;0,2916182933092752;0,140664116740946;0,0550781574106721;0,023181106830615;0,0496970143380481;0,0169461799361737;0,0292611907834725;0,0036717467427802;0,1395315220635881;0,0061284803460248;0,0344503218041188;0,0180299104169153;0,067172166534919;0,0283706436094825;0,0308763095250468;0,0246254541396055;0,3551781113375785;0,2121122999462314;0,0623025832955236;0,0577643709432472;0,0518520325272189;0,0165585119022165;0,0931875162389297;3,292194980646628;0,8054372867740999;2,82446612435492;0,8164538096774127;0,5260500351999113;365;33399023,0;2827972;320736,0;160869,0;159867,0;62418,0;233025,0;25293,0;34,32011997347239;26,82;11958,836689038031;Lambeth;16789;1002;2310;3913;4581;2704;1210;523;263;227;56;0,059681934600035735;0,1375900887485854;0,23306927154684615;0,27285722794686995;0,1610578354875216;0,07207099886830663;0,031151349097623442;0,01566501876228483;0,013520757638930252;0,0033355173029960094
E09000023;399,1819102068426;105,62837235677952;8,799224306238726;3,409291984893104;0,6143593691579711;9,764507414162644;5,365823134996256;18,05607138514205;1,5768681640900837;0,2447458436703547;79,19301875976853;30,683627860252106;39,058029656650575;21,463292539985023;72,2242855405682;2,969213014635044;1,7132209056895304;177,56303076236102;0,445999476466221;0,1728041458208555;0,219967126540678;0,1208770341879899;0,4067529441825565;0,0167220226073345;0,009648522546241;0,4448173281959442;1,6663784957740606;0,7176701550074907;1,5791892167278767;0,6801197764069795;0,0141108238963079;0,10116159682496;0,0117550041751656;0,0322903362529274;0,0239060034423775;0,2724040331094988;0,14519861722015;0,0579249347394413;0,0220742977014538;0,054434512612232;0,0173557810065383;0,0328428249118329;0,0039841896290357;0,1530522473539049;0,0064236906059662;0,035596948173457;0,0154841583447501;0,061004016047097;0,0264407218048571;0,032722709895752;0,0223629724952652;0,3525225459918429;0,2121600893404233;0,0652094783410031;0,055466065923169;0,0552254006284243;0,0173265441320895;0,0995594554000761;3,3092946866741624;0,8096207391237986;2,8253631860496737;0,8167131186604031;0,5383722487911465;365;29986860,0;2612931;294999,0;144943,0;150056,0;67332,0;200119,0;27548,0;34,88531147537555;35,170000000000016;8387,802104065959;Lewisham;19804;1241;2596;4139;5315;3378;1575;722;385;342;111;0,06266410826095738;0,1310846293678045;0,20899818218541708;0,2683801252272268;0,17057160169662694;0,07952938800242375;0,03645728135730156;0,01944051706725914;0,01726923853766916;0,005604928297313674
E09000024;336,74700597820134;103,75381283687364;8,937439465001063;3,5431763181639337;0,5576480181690662;10,250676647719844;5,232353442456027;17,498782178333553;1,6432663675647683;0,2780299304129749;80,43695518431646;31,88858686469117;41,00270659087938;20,92941376982411;69,99512871333421;3,091469599998677;1,9462095128834296;176,39917677936108;0,4559939374599602;0,1807751455925284;0,2324427321005317;0,1186480240551376;0,3967996335996718;0,0175254196558154;0,0110329852350599;0,523832947725688;1,6864091672760508;0,7262968956658665;1,5845993022396108;0,6824497734140559;0,01807581293832;0,1073664823854829;0,0115064162063949;0,0252760821910896;0,018984605718689;0,2864288454062627;0,1476205045212171;0,0447867743591501;0,0200520868706717;0,0630637506815945;0,0139074402638539;0,029373950656972;0,0034695832554445;0,1570169690909118;0,0056179133298447;0,0259024269187224;0,0215503552053774;0,0686383523299069;0,0260879190106864;0,0262249280669712;0,0192669130433209;0,3612017141080575;0,2064314304664832;0,054966051218144;0,0510346184992684;0,065585002291936;0,0161621281084638;0,1044009428567612;3,2372629479903265;0,7919981352050799;2,793990466435912;0,8076443689141312;0,4036280941281861;364;6431064,0;923444;205965,0;101313,0;104652,0;46260,0;134778,0;24927,0;36,5931638868283;37,63999999999999;5471,971307120086;Merton;13806;1701;2241;3142;3309;1854;755;394;223;146;41;0,12320730117340287;0,1623207301173403;0,22758221063305809;0,23967840069534985;0,13428943937418514;0,05468636824569028;0,028538316673909894;0,01615239750832971;0,010575112270027524;0,0029697233087063596
E09000025;450,3499033393754;136,70356135199324;9,36089186519424;3,74025348660858;0,5661285703022622;10,621476569588689;4,983205757674153;19,279220058448555;1,5301249793888492;0,1831381232865153;84,24802679063575;33,662281377837125;42,48590627835475;19,93282303069661;77,11688023379422;2,8459483908981564;1,2819668630068854;185,42564531110983;0,4543493789614872;0,1815405917631192;0,2291263768130416;0,107497660300726;0,4158911250081206;0,0153481919187779;0,0069136437996803;0,4117368382587983;1,6185927342642688;0,6970899477155375;1,5314959779714727;0,6595794164959989;0,0121084347073728;0,1149379634472525;0,013791302886984;0,037929683561819;0,0197676597973231;0,2545538693257208;0,1541892446647714;0,0429938505232212;0,0170832868957732;0,0479762422703815;0,0133686526218863;0,0351211495932553;0,0034644272501692;0,1777192892747939;0,0056456795960111;0,0406473078507202;0,008701955732544;0,0598649449186077;0,0326934694381741;0,0313111545186258;0,0166945820832927;0,3194343445180656;0,2889752521513755;0,0445966627722951;0,0409502285323102;0,0420598701071466;0,0133089463935701;0,1101105445665361;3,24976819162418;0,7950575498394226;2,717594687331492;0,7855610362958922;0,5122303331975278;365;30147202,0;2839005;336254,0;176602,0;159652,0;83982,0;228855,0;23417,0;32,038271663511786;36,20999999999998;9286,219276442976;Newham;32239;1670;4938;8398;8491;4692;1992;1036;531;451;40;0,05180061416297031;0,15316852259685473;0,26049195074288906;0,26337665560346163;0,1455380129656627;0,06178851701355501;0,032134991780142064;0,016470734203914515;0,013989267657185396;0,0012407332733645584
E09000026;407,3692848317656;119,01355572957684;9,318002231451503;3,731787122677734;0,5974617849426558;10,37332073764826;5,249971016445727;18,76664377279257;1,6245741953007031;0,2271819051327848;83,86202008261799;33,586084102707524;41,49328295059304;20,999884065782908;75,06657509117028;3,0333829077295618;1,5902733359203702;184,5521354833781;0,4544082888175039;0,1819869708618597;0,2248323100782011;0,1137883558528332;0,4067499673984062;0,0164364552042952;0,0086169327261108;0,4530339972970568;1,65264034131723;0,7117534539317422;1,5582735317806513;0,6711118812041611;0,0132580769714665;0,1047063787141921;0,0118541785068177;0,033869809675446;0,0223558683042589;0,2705287612635086;0,1470094489828677;0,0499569416184745;0,0195367915974334;0,0584297898924516;0,0161903852911701;0,0283447794152736;0,00309597355326;0,1692962286497672;0,00554422757385;0,0316994286358844;0,0143229313538769;0,0608387089560914;0,0274427140754583;0,0314091908732254;0,0207121278936499;0,3558813048774182;0,2245586576389581;0,0552147537392425;0,0464723960112031;0,0540717001747589;0,0163608829878249;0,1070375627721689;3,2593607724055618;0,7974043799279006;2,781304645805452;0,8039773443768874;0,4523487083239983;365;13560498,0;1112166;297928,0;148700,0;149228,0;75418,0;186229,0;36281,0;35,736751833023945;56,38000000000002;5284,285207520396;Redbridge;31225;3496;6365;7726;7179;3780;1448;656;308;222;45;0,11196156925540432;0,20384307445956765;0,24742994395516413;0,2299119295436349;0,12105684547638111;0,04637309847878303;0,02100880704563651;0,009863891112890313;0,00710968775020016;0,0014411529223378704
E09000027;321,80804535491274;97,37318321727736;9,154100854831254;3,6190121189369777;0,5497664996648584;9,726032972572318;5,402339904811059;16,81712300510812;1,6933058825788607;0,3034766152506036;82,38690769351085;32,57110907049056;38,90413189028927;21,60935961924424;67,26849202043248;3,1948291818494035;2,1243363067563847;176,58392482151902;0,4665595001174816;0,1844511560347952;0,2203152519665159;0,122374443999281;0,380943464069131;0,0180924123477182;0,0120301794679416;0,5487243944655572;1,7152914502173715;0,7387358178723366;1,5958778857289848;0,6873071949312028;0,0192077782778426;0,1067535523881842;0,01064130346426;0,026890493061765;0,0218114751010648;0,3097397988417439;0,137657892180285;0,0459401561127644;0,0182050600837862;0,0653417370667692;0,0114948282938028;0,0216503859201116;0,0027266202597649;0,1498327646472196;0,0048554757434389;0,0207106164213815;0,0265400621358145;0,0761693400938852;0,0233517039600056;0,0266248393552948;0,0225844894383782;0,3888861282132188;0,1754018062518459;0,0554338273447952;0,0453331706950484;0,0683729039676551;0,0143284581334425;0,1035133325464298;3,1880392024879334;0,7799555191828298;2,767432106132111;0,7999672811056251;0,1111836788216268;364;2766978,0;357840;194124,0;94288,0;99836,0;44364,0;120918,0;28842,0;38,72640168136149;57,39999999999999;3381,951219512196;Richmond upon Thames;17550;3756;3773;3684;3237;1816;690;297;124;139;34;0,214017094017094;0,21498575498575498;0,2099145299145299;0,18444444444444444;0,10347578347578347;0,039316239316239315;0,016923076923076923;0,007065527065527066;0,00792022792022792;0,0019373219373219374
E09000028;387,6813201543257;107,15726596805312;8,633918149374612;3,364523590565088;0,6119790374561371;9,236214935787638;5,524870612224047;17,626682051593804;1,5892213854298425;0,2430295550802076;77,70526334943071;30,28071231500124;36,94485974315055;22,099482448896183;70,5067282063752;3,0066727750021607;1,7012068855564235;175,01935366370725;0,4439809753768049;0,1730135078271654;0,2110901392890448;0,1262687924865696;0,4028510375021217;0,0171790874098379;0,0097201072335418;0,4514516035852247;1,6797620314478932;0,7234341300863492;1,5911732434138426;0,6852810157719511;0,015066377819192;0,1035575889949254;0,013055936716619;0,0303772052190555;0,025328523640632;0,2913337922698518;0,1414501942882703;0,059869740852817;0,0229105241171377;0,056240533543974;0,0169607908428275;0,0265526234347516;0,0034356847241448;0,1431929659490708;0,0062216050835825;0,0287611456223617;0,0156847668807856;0,0644711235004515;0,0288406264256388;0,0289878509340987;0,0227976958521269;0,3632772864441925;0,1989157461917456;0,0663814728797738;0,0542542384331734;0,0612745573403935;0,0170706609672145;0,0937287410311903;3,273409038604924;0,8008412958693955;2,82416289578457;0,8163661569633898;0,5831941563375148;365;40562818,0;3560276;308434,0;153470,0;154964,0;62902,0;221000,0;24532,0;34,20065556959368;28,86;10687,248787248787;Southwark;23427;2523;3817;5358;6055;3264;1317;516;275;253;49;0,10769624791906775;0,16293166005036924;0,22871046228710462;0,2584624578477825;0,13932641823536945;0,056217185299013955;0,022025867588679728;0,01173859222264908;0,010799504844837153;0,0020916037051265635
E09000029;295,33027102612704;98,49586446480409;9,358356033371567;3,609787631254652;0,5520274291420367;11,629118177391396;5,20729936495352;19,75648744874967;1,7013081159965688;0,2232671432837942;84,22520430045766;32,48808868107923;46,51647270956558;20,82919745981408;79,02594979499868;3,1468594055664085;1,5628700029872666;188,79008096396683;0,4461315121557324;0,1720857818122343;0,2463925671944804;0,1103299355212926;0,4185916409987762;0,0166685632502431;0,0082783480731996;0,6392506948509353;1,6360951037516125;0,7046278079644753;1,5519879609334557;0,6684048331861644;0,0152581772800478;0,0924982367791392;0,0076142578103543;0,017709109205441;0,0139596557489788;0,244250581698097;0,1755069397297053;0,0360444089969305;0,016269969437505;0,0927498115935342;0,0107188448211841;0,0374527885255518;0,0034473439631931;0,188154890987909;0,0054896041376916;0,0279896206163912;0,0148857586683452;0,064911711577102;0,021216271888743;0,0226955835305918;0,0165793814958274;0,3450086007690655;0,2128224206862946;0,0494610740424032;0,0432233861353847;0,0785818995829413;0,0155019063727557;0,1299977639188904;3,1826095241566064;0,7786271454355429;2,7754423672029924;0,8022827658308405;0,0552382879242643;365;1304548,0;234609;199870,0;97427,0;102443,0;46142,0;123600,0;30128,0;38,44916195551449;43,8;4563,242009132418;Sutton;27696;4776;5816;6320;5631;3003;1192;546;219;157;36;0,17244367417677642;0,2099942229924899;0,22819179664933564;0,20331455805892548;0,10842720970537262;0,04303870595031774;0,019714038128249567;0,007907279029462738;0,005668688619295205;0,0012998266897746968
E09000030;390,0470118209896;112,60896897876164;9,0042142696138;3,5346328588139007;0,5846880540046239;10,225052698348875;5,272859834860403;18,50622957281054;1,6025827176553953;0,1993186326698538;81,03792842951773;31,811695725084416;40,90021079339551;21,091439339441614;74,02491829124216;2,998562319034693;1,3952304286899906;180,54807881043584;0,448844036244786;0,1761951494287829;0,2265336250757792;0,1168189630064483;0,4100011408538093;0,0166081098109218;0,0077277500701344;0,4628879938536679;1,6501148760192872;0,7106657952296903;1,56038696968223;0,6720220893653147;0,0137568979385781;0,1050412575300063;0,0126044755722722;0,0304001531714229;0,0244982590990094;0,2800801240614767;0,1441925780291206;0,0462983982563535;0,0188790027712636;0,0539275685204451;0,0154508292277955;0,0291189098685749;0,0025113679994656;0,1723213338124891;0,00536228032829;0,0319802200702097;0,013576343743226;0,0635759244172511;0,0292857956654773;0,0279275858752192;0,0218987188130122;0,3564480211296827;0,2249646104530374;0,0518506377662001;0,0449238212781675;0,054742025356564;0,0164534917913791;0,1079293674540089;3,231904717162804;0,7906872411283319;2,7775126525451426;0,8028812125036977;0,4851991250791094;365;27358813,0;2707571;293828,0;152762,0;141066,0;64797,0;211354,0;17677,0;31,51472630207743;19,75;14877,3670886076;Tower Hamlets;23904;1508;3775;5933;6356;3368;1522;755;392;246;49;0,06308567603748326;0,15792336010709504;0,24820113788487283;0,2658969210174029;0,14089692101740295;0,06367135207496653;0,03158467202141901;0,01639892904953146;0,010291164658634538;0,0020498661311914323
E09000031;414,8057264988064;117,9754572075767;9,074566802908675;3,620155655480143;0,6135078925675302;9,79551841825804;5,405861995838484;18,293209562444595;1,5737181771865854;0,2369165724454483;81,6711012308194;32,58140089997256;39,18207367303216;21,62344798335393;73,17283824977838;2,9655286791981337;1,6584160071158982;181,0913321503212;0,4509939833179064;0,1799169541307876;0,2163663672235163;0,119406311315909;0,4040659339180227;0,0163758731242668;0,0091578983235888;0,4365690263700887;1,6630933935249774;0,7162553384779363;1,5716193016807327;0,6768595914495675;0,0124468173906496;0,1053997503860006;0,0133448599928994;0,0353446202227455;0,0236385599163859;0,2722569422639949;0,1450066939691943;0,0577335980782591;0,0216953107654176;0,0527113545362769;0,0172495647801404;0,0288935996026666;0,0037193380800829;0,1575039649250517;0,0054484604488022;0,0326985390221296;0,014908025619302;0,060016955029096;0,0292500212222412;0,0331880893274779;0,0216219391206444;0,3508771047549596;0,2183365185942339;0,0628599077896425;0,0528120607077882;0,0535677016826746;0,0167298788825699;0,1007398228886716;3,2899422881349456;0,8048861643298914;2,818268228585424;0,8146622160132667;0,7019776939997798;365;46309951,0;3441950;270671,0;135651,0;135020,0;65030,0;177768,0;27873,0;34,99062330293475;38,85999999999999;6965,285640761712;Waltham Forest;22908;1530;3316;5495;5965;3490;1647;806;340;265;54;0,06678889470927186;0,14475292474244805;0,2398725336127117;0,2603893836214423;0,15234852453291425;0,07189628077527502;0,035184215121354986;0,014841976602060415;0,011568011175135324;0,002357255107386066
E09000032;350,2868730478048;103,653028756016;8,808393781847034;3,496572689223532;0,5725751810772262;9,525601046500512;5,354923217809588;16,94183860030659;1,6121368871644204;0,2856995154381577;79,2755440362173;31,4691542028505;38,10240418600205;21,41969287123835;67,76735440122636;3,0502525410414507;1,9998966080543128;173,51274045829535;0,4568860120981811;0,1813650923830245;0,219594273511922;0,1234473780695468;0,3905612592034103;0,0175794153961541;0,0115259352297245;0,4953446840544765;1,7002298835577825;0,7322491541841917;1,5953439962580205;0,6870772612514564;0,0188233838078386;0,10801236659952;0,0129617760177941;0,0277963416345544;0,0230197489435211;0,2946294012322795;0,1417004456754853;0,0473037844116832;0,0209665290861804;0,057728991434256;0,0142160965808292;0,0275031569501051;0,0031644245763857;0,1466731128669487;0,005410010669373;0,0274908733230096;0,0225995561902353;0,069418949147424;0,0296875453549519;0,0271666506304989;0,0223759133398747;0,3623981360825904;0,2029083079574612;0,0564857906822451;0,0512240803373321;0,0645707089856245;0,015918469780216;0,0978454477017808;3,255561061056788;0,79647477848653;2,811598196599553;0,8127341443757364;0,2406833259735397;365;11880748,0;1377019;319477,0;154118,0;165359,0;61036,0;229044,0;29397,0;34,811995855617546;34,25;9327,795620437955;Wandsworth;19203;2160;3554;4487;4375;2479;1118;548;264;186;32;0,11248242462115295;0,1850752486590637;0,23366140707181168;0,2278289850544186;0,12909441233140656;0,058220069780763425;0,028537207727959174;0,013747851898140916;0,009685986564599281;0,0016664062906837473
E09000033;380,4701204601677;107,93397111956932;8,729807287488818;3,4892548677524906;0,5369336257773366;9,445943410336977;5,245879281257444;16,795838117155412;1,5794712354440748;0,2199727175940614;78,56826558785457;31,40329380741413;37,78377364134791;20,98351712502977;67,18335246862165;2,9970051389884365;1,5398090231460524;171,27194934507074;0,458733995194735;0,1833533974915194;0,220606899062163;0,1225157838470861;0,3922612706022499;0,0174985171269943;0,0089904332205836;0,4501587381892755;1,686546849168764;0,7263561920295294;1,5796773466243477;0,6803300025106843;0,0114842040255371;0,1252352984340025;0,015222947936854;0,0307230035843258;0,0245163213101723;0,3140860204808236;0,1333817346824808;0,0419301981295573;0,0189187652017547;0,0454707132709249;0,0122808518571963;0,0213080210845471;0,0024365046629438;0,1479292509928874;0,0059903791267659;0,0313052146445285;0,0177805705746974;0,0822180277007044;0,0344811264600511;0,0247767258442409;0,0230861825768743;0,3755509127346566;0,2045916308122143;0,0464658282834171;0,0469040014992685;0,0478587588328269;0,0132509004801345;0,1008159047756109;3,1714486967028312;0,7758966429484889;2,7595431372393087;0,7976868576828;0,3070072676648469;365;14078449,0;1485336;238047,0;123356,0;114691,0;42610,0;167188,0;28249,0;37,15795200098674;21,499999999999982;11071,9534883721;Westminster;16666;2185;3366;4083;3688;1931;758;333;170;101;51;0,13110524420976838;0,20196807872314892;0,2449897995919837;0,22128885155406217;0,11586463458538342;0,04548181927277091;0,019980799231969278;0,010200408016320653;0,0060602424096963875;0,0030601224048961958
